,desc,perc,selectionID,sport,temp,time,topBottom,win
5,MLB: Who will WIN this matchup?,66.7,unselectable,MLB,Cold,2015-08-10 20:10:00,Bottom,Yes
6,MLB (Tigers @ Royals): How many STRIKEOUTS will Johnny Cueto (KC) record during the 1st through 3rd Inning?,61.2,unselectable,MLB,Warm,2015-08-10 20:10:33,Top,No
7,MLB (Tigers @ Royals): What will be the GAME RESULT?,64.1,unselectable,MLB,Cold,2015-08-10 20:10:42,Top,No
8,MLB (Tigers @ Royals): What will be the result of the FIRST BATTER of the 5th Inning?,51.6,unselectable,MLB,Warmer,2015-08-10 21:19:00,Top,No
9,"WTA Rogers Cup - 1st Rd (Toronto, Canada): Who will WIN this matchup?",96.6,unselectable,Tennis,Hot,2015-08-10 22:10:00,Bottom,Yes
10,MLB: Who will WIN this matchup?,77.2,unselectable,MLB,Warm,2015-08-10 22:10:00,Bottom,Yes
11,MLB: Who will WIN this matchup?,87.1,unselectable,MLB,Cold,2015-08-10 22:10:00,Bottom,Yes
12,MLB: Who will WIN this matchup?,84.4,unselectable,MLB,Cold,2015-08-10 22:10:00,Top,No
0,Chinese Super League: What will be the match result?,71.5,unselectable,Soccer,Hot,2015-08-11 07:35:00,Top,No
1,Dutch Eredivisie (PSV Eindhoven @ Den Haag): What will be the match result?,84.9,unselectable,Soccer,Hot,2015-08-11 12:30:00,Top,No
2,"UEFA Super Cup (Tbilisi, Georgia): What will be the match result? (90 Min+Inj)",82.2,unselectable,Soccer,Warmer,2015-08-11 14:45:00,Bottom,Yes
3,UEFA Super Cup (Sevilla v. Barcelona): Will Lionel Messi or Luis Suarez (BAR) SCORE a GOAL in the 1st Half?,71.5,unselectable,Soccer,Warm,2015-08-11 14:45:00,Top,No
4,English League Cup - 1st Rd: What will be the match result? (90 Min+Inj),97.8,unselectable,Soccer,Warm,2015-08-11 14:45:29,Top,No
5,UEFA Super Cup (Sevilla v. Barcelona): Which TEAM will SCORE the FIRST GOAL of the 2nd Half? (90 Min+Inj),94.3,unselectable,Soccer,Hot,2015-08-11 15:47:00,Bottom,Yes
6,MLB: Who will WIN this matchup?,92.5,unselectable,MLB,Warmer,2015-08-11 19:10:00,Top,No
7,MLB: Who will WIN this matchup?,92.5,unselectable,MLB,Warm,2015-08-11 19:10:00,Bottom,Yes
8,WNBA: Who will WIN this matchup?,78.4,unselectable,WNBA,Cold,2015-08-11 19:10:00,Bottom,Yes
9,WNBA: Who will WIN this matchup?,95.1,unselectable,WNBA,Cold,2015-08-11 19:10:00,Bottom,Yes
10,MLB: Who will WIN this matchup?,83.6,unselectable,MLB,Cold,2015-08-11 19:10:00,Top,No
11,MLB: Who will WIN this matchup?,95.6,unselectable,MLB,Warmer,2015-08-11 20:05:00,Bottom,Yes
12,MLB: Who will WIN this matchup?,89.5,unselectable,MLB,Cold,2015-08-11 20:10:00,Top,No
13,MLB: Who will WIN this matchup?,87.4,unselectable,MLB,Warm,2015-08-11 20:10:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,61.9,unselectable,MLB,Cold,2015-08-11 20:10:00,Top,No
15,MLB: Who will WIN this matchup?,80.0,unselectable,MLB,Warm,2015-08-11 20:15:00,Bottom,Yes
16,MLB: Who will WIN this matchup?,94.4,unselectable,MLB,Warmer,2015-08-11 21:40:00,Bottom,Yes
17,MLB: Who will WIN this matchup?,51.4,unselectable,MLB,Cold,2015-08-11 22:10:00,Top,No
18,MLB: Who will WIN this matchup?,64.1,unselectable,MLB,Cold,2015-08-11 22:10:00,Top,No
19,MLB: Who will WIN this matchup?,97.8,unselectable,MLB,Hot,2015-08-11 22:10:00,Bottom,Yes
20,MLB: Who will WIN this matchup?,73.4,unselectable,MLB,Hot,2015-08-11 22:15:00,Bottom,Yes
0,Romania Liga 1: What will be the match result?,52.9,unselectable,Soccer,Hot,2015-08-12 10:30:00,Bottom,Yes
1,ATP Rogers Cup - 2nd Rd (#4 Kei Nishikori v. Pablo Andujar): How many GAMES will Nishikori LOSE?,81.4,unselectable,Tennis,Hot,2015-08-12 14:05:00,Top,No
2,English League Cup - 1st Rd: What will be the match result? (90 Min+Inj),73.0,unselectable,Soccer,Warm,2015-08-12 14:45:00,Bottom,Yes
3,ATP Rogers Cup - 2nd Rd (#7 Rafael Nadal v. Sergiy Stakhovsky): Will Nadal WIN 6-2 OR BETTER in ANY SET of the MATCH?,89.6,unselectable,Tennis,Warmer,2015-08-12 15:40:00,Top,No
4,MLB: Who will WIN this matchup?,92.9,unselectable,MLB,Warm,2015-08-12 15:40:00,Bottom,Yes
5,MLB: Who will WIN this matchup?,95.2,unselectable,MLB,Cold,2015-08-12 15:40:00,Bottom,Yes
6,MLB: Who will WIN this matchup?,61.1,unselectable,MLB,Cold,2015-08-12 15:40:00,Top,No
7,MLB: Who will WIN this matchup?,78.5,unselectable,MLB,Warm,2015-08-12 15:45:00,Bottom,Yes
8,MLB: Who will WIN this matchup?,92.1,unselectable,MLB,Warm,2015-08-12 16:10:00,Top,No
9,MLB: Who will WIN this matchup?,78.2,unselectable,MLB,Cold,2015-08-12 19:10:00,Top,No
10,ATP Rogers Cup - 2nd Rd (#16 John Isner v. Vasek Pospisil): Who will WIN the 1st Set?,93.8,unselectable,Tennis,Hot,2015-08-12 19:15:00,Top,No
11,U.S. Open Cup - Semifinals: Will BOTH the Philadelphia Union (v. Chicago Fire) AND Sporting KC (v. Real Salt Lake) ADVANCE?,82.4,unselectable,Soccer,Cold,2015-08-12 19:30:00,Bottom,Yes
12,MLB: Who will WIN this matchup?,97.8,unselectable,MLB,Hot,2015-08-12 20:05:00,Bottom,Yes
13,MLB: Who will WIN this matchup?,90.6,unselectable,MLB,Cold,2015-08-12 20:10:00,Top,No
14,MLB: Who will WIN this matchup?,57.6,unselectable,MLB,Cold,2015-08-12 20:10:00,Top,No
15,MLB: Who will WIN this matchup?,66.7,unselectable,MLB,Warm,2015-08-12 20:13:00,Bottom,Yes
16,MLB (Pirates @ Cardinals): Which PITCHER will record MORE STRIKEOUTS during the 1st through 3rd Innings?,62.0,unselectable,MLB,Warmer,2015-08-12 20:13:00,Bottom,Yes
17,MLB (Pirates @ Cardinals): Which TEAM will record MORE HITS during the 5th through 7th Innings?,62.7,unselectable,MLB,Hot,2015-08-12 21:37:00,Bottom,Yes
0,"PGA Championship - 1st Rd: How many BIRDIES will Tiger, K. Bradley AND M. Kaymer COMBINE for on Holes 10-15?",66.0,unselectable,Golf,Hot,2015-08-13 09:15:00,Bottom,Yes
1,"PGA Championship - 1st Rd: What will be J. Day, D. Johnson and R. Fowler's COMBINED SCORE on Holes 3-5?",94.0,unselectable,Golf,Hot,2015-08-13 12:14:00,Top,No
2,MLB: Who will WIN this matchup?,91.6,unselectable,MLB,Hot,2015-08-13 12:37:00,Bottom,Yes
3,"WTA Rogers Cup - 3rd Rd (Toronto, Canada): Who will WIN this matchup?",92.2,unselectable,Tennis,Warm,2015-08-13 13:14:50,Bottom,Yes
4,PGA Championship - 1st Rd: Will BOTH J. Furyk AND B. Watson PAR the Par 4 9th?,61.1,unselectable,Golf,Hot,2015-08-13 13:29:00,Bottom,Yes
5,PGA Championship - 1st Rd: Will ANY PLAYER in this GROUP (Spieth/McIlroy/Z. Johnson) record 3+ BIRDIES on the Front 9?,88.9,unselectable,Golf,Hot,2015-08-13 14:20:00,Top,No
6,English League Cup - 1st Rd: Which TEAM will ADVANCE?,93.5,unselectable,Soccer,Warmer,2015-08-13 14:45:00,Top,No
7,"ATP Rogers Cup - 3rd Rd (Montreal, Canada): Who will WIN this matchup?",70.0,unselectable,Tennis,Warm,2015-08-13 15:04:22,Top,No
8,"ATP Rogers Cup - 3rd Rd (Montreal, Canada): Who will WIN this matchup?",93.1,unselectable,Tennis,Hot,2015-08-13 16:46:37,Bottom,Yes
9,Major League Soccer: What will be the match result?,86.3,unselectable,Soccer,Warmer,2015-08-13 19:07:00,Top,No
10,MLB: Who will WIN this matchup?,88.9,unselectable,MLB,Warm,2015-08-13 19:10:00,Top,No
11,MLB: Who will WIN this matchup?,79.4,unselectable,MLB,Warm,2015-08-13 19:15:00,Bottom,Yes
12,NFL Preseason: Who will WIN this matchup?,79.3,unselectable,NFL,Cold,2015-08-13 19:35:00,Bottom,Yes
13,NFL Preseason: Who will WIN this matchup?,74.3,unselectable,NFL,Warm,2015-08-13 19:35:00,Top,No
14,NFL Preseason (Packers @ Patriots): Which TEAM will SCORE the FIRST TD of the 1st Half?,86.1,unselectable,NFL,Warmer,2015-08-13 19:35:00,Top,No
15,Canadian Football League: Who will WIN this matchup?,95.5,unselectable,CFL,Cold,2015-08-13 19:37:00,Top,No
16,NFL Preseason: Who will WIN this matchup?,70.4,unselectable,NFL,Warm,2015-08-13 20:05:00,Bottom,Yes
17,NFL Preseason: Who will WIN this matchup?,65.8,unselectable,NFL,Cold,2015-08-13 20:05:00,Top,No
18,MLB: Who will WIN this matchup?,79.3,unselectable,MLB,Warmer,2015-08-13 20:10:00,Bottom,Yes
19,NFL Preseason (Packers @ Patriots): How many TOUCHDOWNS will be SCORED in the 2nd Half? (No OT),61.4,unselectable,NFL,Hot,2015-08-13 21:22:00,Bottom,Yes
20,MLB: Who will WIN this matchup?,65.8,unselectable,MLB,Hot,2015-08-13 22:15:00,Top,No
0,PGA Championship - 2nd Rd: Which PAIR will record a LOWER COMBINED SCORE on Holes 10-14?,90.2,unselectable,Golf,Hot,2015-08-14 08:55:00,Bottom,Yes
1,PGA Championship - 2nd Rd: What will be Phil Mickelson's SCORE on the Par 5 2nd?,63.1,unselectable,Golf,Hot,2015-08-14 12:10:03,Bottom,Yes
2,German Bundesliga (Hamburg @ Bayern Munich): What will be the match result?,74.3,unselectable,Soccer,Warmer,2015-08-14 14:30:00,Bottom,Yes
3,English Premier League: What will be the match result?,96.1,unselectable,Soccer,Hot,2015-08-14 14:45:00,Top,No
4,EPL (Manchester United @ Aston Villa): When will the FIRST GOAL of the 1st Half be SCORED?,55.3,unselectable,Soccer,Warm,2015-08-14 14:45:00,Top,No
5,Spanish Super Cup (1st Leg): What will be the match result? (90 Min+Inj),51.2,unselectable,Soccer,Warmer,2015-08-14 16:00:00,Top,No
6,MLB: Who will WIN this matchup?,77.6,unselectable,MLB,Hot,2015-08-14 16:10:00,Top,No
7,NFL Preseason: Who will WIN this matchup?,84.7,unselectable,NFL,Warm,2015-08-14 19:02:00,Bottom,Yes
8,NFL Preseason: Who will WIN this matchup?,83.6,unselectable,NFL,Cold,2015-08-14 19:02:00,Bottom,Yes
9,NFL Preseason (Panthers @ Bills/Titans @ Falcons): Which GAME will record MORE POINTS in the 1st Half?,74.0,unselectable,NFL,Warm,2015-08-14 19:02:00,Bottom,Yes
10,MLB: Who will WIN this matchup?,52.5,unselectable,MLB,Warm,2015-08-14 19:10:00,Bottom,Yes
11,MLB: Who will WIN this matchup?,67.8,unselectable,MLB,Cold,2015-08-14 19:10:00,Top,No
12,NFL Preseason: Who will WIN this matchup?,93.7,unselectable,NFL,Warm,2015-08-14 19:30:00,Top,No
13,NFL Preseason: Who will WIN this matchup?,51.2,unselectable,NFL,Cold,2015-08-14 19:30:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,75.2,unselectable,MLB,Cold,2015-08-14 19:35:00,Bottom,Yes
15,MLB: Who will WIN this matchup?,65.1,unselectable,MLB,Cold,2015-08-14 20:05:00,Bottom,Yes
16,MLB: Who will WIN this matchup?,92.1,unselectable,MLB,Warmer,2015-08-14 20:10:00,Bottom,Yes
17,MLB: Who will WIN this matchup?,89.5,unselectable,MLB,Cold,2015-08-14 20:10:00,Bottom,Yes
18,MLB: Who will WIN this matchup?,91.1,unselectable,MLB,Warm,2015-08-14 20:40:00,Top,No
19,NFL Preseason (Titans @ Falcons): How many TD PLAYS of 10+ YARDS will be recorded in the 2nd Half? (No OT),56.8,unselectable,NFL,Hot,2015-08-14 20:50:00,Top,No
20,NFL Preseason: Who will WIN this matchup?,56.8,unselectable,NFL,Warm,2015-08-14 22:06:00,Top,No
21,MLB: Who will WIN this matchup?,81.8,unselectable,MLB,Hot,2015-08-14 22:15:00,Top,No
22,Major League Soccer (Colorado Rapids @ San Jose Earthquakes): Will San Jose SCORE a GOAL in the 1st Half?,75.9,unselectable,Soccer,Hot,2015-08-14 23:07:00,Top,No
0,English Premier League: What will be the match result?,77.3,unselectable,Soccer,Hot,2015-08-15 07:45:00,Top,No
1,EPL (Stoke City @ Tottenham Hotspur): Will BOTH TEAMS TAKE a CORNER KICK in the 75th Minute or Later?,52.2,unselectable,Soccer,Warmer,2015-08-15 11:31:00,Top,No
2,Rugby Union International Friendly (Scotland @ Ireland): How many POINTS will be SCORED?,95.3,unselectable,Rugby,Warmer,2015-08-15 12:00:00,Bottom,Yes
3,German Bundesliga: What will be the match result?,92.0,unselectable,Soccer,Warmer,2015-08-15 12:30:00,Bottom,Yes
4,MLB: Who will WIN this matchup?,74.0,unselectable,MLB,Warmer,2015-08-15 13:07:00,Bottom,Yes
5,WTA Rogers Cup - Semifinal (#15 Sara Errani v. #2 Simona Halep): What will be the match result?,64.3,unselectable,Tennis,Warm,2015-08-15 13:10:00,Top,No
6,MLB: Who will WIN this matchup?,94.4,unselectable,MLB,Hot,2015-08-15 13:35:00,Top,No
7,PGA Championship - 3rd Rd: Will Rory McIlroy record a BIRDIE on Hole 7 or 8?,54.1,unselectable,Golf,Warmer,2015-08-15 15:05:00,Bottom,Yes
8,ATP Rogers Cup - Semi (J. Chardy v. #1 N. Djokovic): How many TIMES will Djokovic BREAK Chardy's SERVE?,95.4,unselectable,Tennis,Hot,2015-08-15 15:10:00,Bottom,Yes
9,PGA Championship - 3rd Rd: What will be Jordan Spieth's SCORE on Holes 13-15?,75.8,unselectable,Golf,Warm,2015-08-15 18:30:00,Top,No
10,WTA Rogers Cup - Semi (Belinda Bencic v. #2 Serena Williams): How many GAMES will Serena LOSE?,87.0,unselectable,Tennis,Hot,2015-08-15 18:40:00,Top,No
11,MLB: Who will WIN this matchup?,94.8,unselectable,MLB,Warm,2015-08-15 19:05:00,Bottom,Yes
12,Major League Soccer: What will be the match result?,82.0,unselectable,Soccer,Cold,2015-08-15 19:07:00,Bottom,Yes
13,MLB: Who will WIN this matchup?,56.4,unselectable,MLB,Cold,2015-08-15 19:10:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,75.1,unselectable,MLB,Cold,2015-08-15 19:10:00,Bottom,Yes
15,MLB: Who will WIN this matchup?,94.3,unselectable,MLB,Warm,2015-08-15 19:10:00,Top,No
16,MLB: Who will WIN this matchup?,76.3,unselectable,MLB,Cold,2015-08-15 19:10:00,Top,No
17,MLB: Who will WIN this matchup?,57.0,unselectable,MLB,Cold,2015-08-15 19:10:00,Bottom,Yes
18,MLB: Who will WIN this matchup?,98.2,unselectable,MLB,Warm,2015-08-15 19:10:00,Bottom,Yes
19,MLB: Who will WIN this matchup?,80.7,unselectable,MLB,Warm,2015-08-15 20:05:00,Top,No
20,NFL Preseason: Who will WIN this matchup?,78.9,unselectable,NFL,Cold,2015-08-15 20:05:00,Bottom,Yes
21,PGA Championship - 3rd Rd: What will be Matt Jones and Jason Day's COMBINED SCORE on the Par 4 18th?,80.9,unselectable,Golf,Warmer,2015-08-15 20:08:58,Bottom,Yes
22,"ATP Rogers Cup - Semifinal (Montreal, Canada): Who will WIN this matchup?",93.1,unselectable,Tennis,Warmer,2015-08-15 20:10:00,Bottom,Yes
23,MLB: Who will WIN this matchup?,69.1,unselectable,MLB,Cold,2015-08-15 20:10:00,Top,No
24,NFL Preseason: Who will WIN this matchup?,76.9,unselectable,NFL,Warmer,2015-08-15 21:05:00,Bottom,Yes
25,Major League Soccer: What will be the match result?,62.4,unselectable,Soccer,Warm,2015-08-15 21:07:00,Top,No
26,MLB: Who will WIN this matchup?,63.7,unselectable,MLB,Warmer,2015-08-15 22:05:00,Bottom,Yes
27,CFL (Ottawa @ Calgary): Will there be a ROUGE in the 1st Half?,91.9,unselectable,CFL,Hot,2015-08-15 22:10:00,Top,No
0,English Premier League: What will be the match result?,91.0,unselectable,Soccer,Hot,2015-08-16 08:30:00,Top,No
1,German Bundesliga (Eintracht Frankfurt @ Wolfsburg): How many GOALS will be SCORED?,85.2,unselectable,Soccer,Warmer,2015-08-16 09:30:00,Top,No
2,English Premier League: What will be the match result?,74.0,unselectable,Soccer,Hot,2015-08-16 11:00:00,Top,No
3,NFL Preseason (Colts @ Eagles): Will BOTH TEAMS SCORE 20+ POINTS?,55.4,unselectable,NFL,Warmer,2015-08-16 13:05:00,Top,No
4,MLB: Who will WIN this matchup?,83.2,unselectable,MLB,Warm,2015-08-16 13:07:00,Bottom,Yes
5,WTA Rogers Cup - Final (Belinda Bencic v. #2 Simona Halep): What will be the match result?,61.9,unselectable,Tennis,Warm,2015-08-16 13:10:00,Bottom,Yes
6,MLB: Who will WIN this matchup?,88.4,unselectable,MLB,Cold,2015-08-16 13:35:00,Bottom,Yes
7,MLB: Who will WIN this matchup?,74.1,unselectable,MLB,Cold,2015-08-16 13:35:00,Bottom,Yes
8,"Women's International Friendly (Costa Rica @ United States - Pittsburgh, PA): What will be the match result? (90 Min+Inj)",91.3,unselectable,Soccer,Hot,2015-08-16 14:02:04,Bottom,Yes
9,MLB: Who will WIN this matchup?,65.1,unselectable,MLB,Cold,2015-08-16 14:10:00,Top,No
10,MLB: Who will WIN this matchup?,69.7,unselectable,MLB,Warm,2015-08-16 14:10:00,Bottom,Yes
11,"PGA Championship - 4th Rd (Sheboygan, WI): Who will WIN the TOURNAMENT?",84.1,unselectable,Golf,Warm,2015-08-16 14:45:00,Bottom,Yes
12,"NASCAR Pure Michigan 400 (Brooklyn, MI): Which TEAM'S TOP DRIVER will FINISH in the BEST POSITION?",91.0,unselectable,NASCAR,Cold,2015-08-16 14:45:00,Bottom,Yes
13,French Ligue 1 (GFC Ajaccio @ PSG): What will be the match result?,71.7,unselectable,Soccer,Warm,2015-08-16 15:00:00,Top,No
14,MLB: Who will WIN this matchup?,88.2,unselectable,MLB,Warm,2015-08-16 15:05:00,Bottom,Yes
15,WNBA: Who will WIN this matchup?,90.5,unselectable,WNBA,Warm,2015-08-16 15:10:00,Top,No
16,ATP Rogers Cup - Final (#2 Andy Murray v. #1 Novak Djokovic): What will be the match result?,69.1,unselectable,Tennis,Warmer,2015-08-16 15:15:00,Bottom,Yes
17,MLB: Who will WIN this matchup?,84.8,unselectable,MLB,Warm,2015-08-16 16:10:00,Top,No
18,WNBA: Who will WIN this matchup?,90.0,unselectable,WNBA,Warmer,2015-08-16 17:10:00,Top,No
19,Major League Soccer: What will be the match result?,87.7,unselectable,Soccer,Hot,2015-08-16 17:14:00,Bottom,Yes
20,Major League Soccer: What will be the match result?,76.9,unselectable,Soccer,Warm,2015-08-16 19:16:15,Top,No
21,WNBA: Which side will record a HIGHER TOTAL?,95.2,unselectable,WNBA,Warm,2015-08-16 20:01:00,Bottom,Yes
22,MLB: Who will WIN this matchup?,89.3,unselectable,MLB,Hot,2015-08-16 20:08:00,Bottom,Yes
23,MLB (Angels @ Royals): Which will OCCUR FIRST in the 1st Inning?,58.9,unselectable,MLB,Warmer,2015-08-16 20:08:47,Top,No
24,MLB (Angels @ Royals): Will EITHER TEAM record 3+ HITS during the 3rd through 4th Inning?,64.1,unselectable,MLB,Hot,2015-08-16 20:38:00,Bottom,Yes
25,WNBA: Who will WIN this matchup?,82.1,unselectable,WNBA,Hot,2015-08-16 21:10:00,Bottom,Yes
0,"ATP Western & Southern Open - 1st Rd (Cincinnati, OH): Who will WIN this matchup?",92.5,unselectable,Tennis,Hot,2015-08-17 11:05:00,Top,No
1,EPL (AFC Bournemouth @ Liverpool): Will Liverpool LEAD at HALFTIME?,96.5,unselectable,Soccer,Warmer,2015-08-17 15:00:00,Top,No
2,English Premier League: What will be the match result?,73.9,unselectable,Soccer,Cold,2015-08-17 15:00:00,Bottom,Yes
3,Spanish Super Cup (Athletic Bilbao @ Barcelona - 2nd Leg): What will be the match result? (90 Min+Inj),77.8,unselectable,Soccer,Warm,2015-08-17 16:00:00,Bottom,Yes
4,EPL (AFC Bournemouth @ Liverpool): How many DIFFERENT PLAYERS will SCORE a GOAL in the 2nd Half?,95.4,unselectable,Soccer,Warm,2015-08-17 16:02:00,Bottom,Yes
5,ATP Western & Southern Open - 1st Rd (V. Pospisil v. D. Kudla): Who will record the FIRST BREAK of SERVE in the 1st Set?,67.4,unselectable,Tennis,Warm,2015-08-17 16:05:00,Top,No
6,MLB: Who will WIN this matchup?,93.7,unselectable,MLB,Warmer,2015-08-17 19:05:00,Bottom,Yes
7,MLB: Who will WIN this matchup?,54.3,unselectable,MLB,Cold,2015-08-17 19:05:00,Top,No
8,MLB: Who will WIN this matchup?,68.3,unselectable,MLB,Cold,2015-08-17 19:10:00,Top,No
9,"WTA Western & Southern Open - 1st Rd (Cincinnati, OH): Who will WIN the 1st Set?",74.6,unselectable,Tennis,Warmer,2015-08-17 19:50:00,Bottom,Yes
10,MLB: Who will WIN this matchup?,93.7,unselectable,MLB,Warm,2015-08-17 20:05:00,Bottom,Yes
11,MLB: Who will WIN this matchup?,82.2,unselectable,MLB,Warmer,2015-08-17 20:07:00,Bottom,Yes
12,MLB (Giants @ Cardinals):  Will ANY PLAYER record 2 or More RBIs during the 1st through 5th Innings?,64.1,unselectable,MLB,Cold,2015-08-17 20:07:04,Bottom,Yes
13,MLB: Who will WIN this matchup?,94.2,unselectable,MLB,Cold,2015-08-17 20:10:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,97.9,unselectable,MLB,Hot,2015-08-17 20:10:00,Bottom,Yes
15,ATP Western & Southern Open - 1st Rd (Jack Sock v. Bjorn Fratangelo): How many GAMES will Sock WIN?,66.0,unselectable,Tennis,Warm,2015-08-17 21:48:02,Bottom,Yes
16,MLB: Who will WIN this matchup?,91.9,unselectable,MLB,Hot,2015-08-17 22:05:00,Bottom,Yes
17,MLB: Who will WIN this matchup?,66.5,unselectable,MLB,Hot,2015-08-17 22:10:00,Bottom,Yes
0,"ATP Western & Southern Open - 1st Rd (Cincinnati, OH): Who will WIN this matchup?",94.8,unselectable,Tennis,Hot,2015-08-18 11:10:00,Bottom,Yes
1,UEFA Champions League - Playoff Rd (1st Leg): What will be the match result?,69.3,unselectable,Soccer,Warm,2015-08-18 12:00:00,Top,No
2,UEFA Champions League - Playoff Rd (1st Leg): What will be the match result?,92.7,unselectable,Soccer,Warmer,2015-08-18 14:45:00,Bottom,Yes
3,UCL (Club Brugge @ Manchester United): Which SIDE will SCORE MORE GOALS in the 1st Half?,63.2,unselectable,Soccer,Cold,2015-08-18 14:45:00,Bottom,Yes
4,UEFA Champions League - Playoff Rd (Bayer Leverkusen @ Lazio): Will BOTH TEAMS SCORE a GOAL?,94.6,unselectable,Soccer,Cold,2015-08-18 14:45:00,Top,No
5,"ATP Western & Southern Open - 1st Rd (Cincinnati, OH): Which player will have the LARGER MARGIN of VICTORY?",91.4,unselectable,Tennis,Warm,2015-08-18 15:15:00,Top,No
6,UCL (Club Brugge @ Manchester United): Which will OCCUR FIRST in the 2nd Half?,73.2,unselectable,Soccer,Warm,2015-08-18 15:48:00,Top,No
7,MLB: Who will WIN this matchup?,97.5,unselectable,MLB,Hot,2015-08-18 19:05:00,Top,No
8,MLB: Who will WIN this matchup?,87.9,unselectable,MLB,Cold,2015-08-18 19:05:00,Bottom,Yes
9,MLB: Who will WIN this matchup?,60.8,unselectable,MLB,Cold,2015-08-18 19:10:00,Bottom,Yes
10,MLB: Who will WIN this matchup?,96.2,unselectable,MLB,Warm,2015-08-18 19:10:00,Top,No
11,ATP Western & Southern Open - 1st Rd (R. Bautista Agut v. #2 R. Federer): Will Federer's SERVE be BROKEN in the match?,63.9,unselectable,Tennis,Warm,2015-08-18 19:10:00,Bottom,Yes
12,MLB: Who will WIN this matchup?,83.7,unselectable,MLB,Warmer,2015-08-18 19:50:00,Top,No
13,MLB: Who will WIN this matchup?,52.2,unselectable,MLB,Cold,2015-08-18 20:05:00,Bottom,Yes
14,MLB: Who will WIN this matchup?,88.3,unselectable,MLB,Cold,2015-08-18 20:10:00,Bottom,Yes
15,WNBA: Who will WIN this matchup?,95.5,unselectable,WNBA,Warm,2015-08-18 20:10:00,Top,No
16,MLB: Who will WIN this matchup?,84.8,unselectable,MLB,Cold,2015-08-18 20:10:00,Bottom,Yes
17,"WTA Western & Southern Open - 2nd Rd (Cincinnati, OH): Who will WIN this matchup?",81.2,unselectable,Tennis,Warmer,2015-08-18 20:35:20,Bottom,Yes
18,MLB: Who will WIN this matchup?,95.7,unselectable,MLB,Warmer,2015-08-18 20:40:00,Top,No
19,MLB: Who will WIN this matchup?,93.5,unselectable,MLB,Hot,2015-08-18 22:05:00,Bottom,Yes
20,CONCACAF Champions League (Comunicaciones @ LA Galaxy): What will be the match result?,66.8,unselectable,Soccer,Warm,2015-08-18 22:07:00,Bottom,Yes
21,MLB: Who will WIN this matchup?,88.1,unselectable,MLB,Warm,2015-08-18 22:10:00,Bottom,Yes
0,ATP Western & Southern Open - 2nd Rd (#5 Stan Wawrinka v. Borna Coric): What will be the match result?,95.0,unselectable,Tennis,Hot,2015-08-19 11:35:00,Top,No
1,MLB: Who will WIN this matchup?,92.1,unselectable,MLB,Hot,2015-08-19 13:05:00,Bottom,Yes
2,MLB: Who will WIN this matchup?,85.2,unselectable,MLB,Cold,2015-08-19 14:10:00,Bottom,Yes
3,WTA Western & Southern Open - 2nd Rd (#1 Serena Williams v. Tsvetana Pironkova): What will be the 1st Set Result?,64.1,unselectable,Tennis,Hot,2015-08-19 14:15:00,Top,No
4,UEFA Champions League - Playoff Rd (1st Leg): What will be the match result?,59.3,unselectable,Soccer,Warm,2015-08-19 14:45:00,Top,No
5,UEFA Champions League - Playoff Rd (1st Leg): What will be the match result?,95.4,unselectable,Soccer,Warm,2015-08-19 14:45:00,Top,No
6,MLB: Who will WIN this matchup?,93.3,unselectable,MLB,Hot,2015-08-19 15:35:00,Top,No
7,MLB: Who will WIN this matchup?,76.1,unselectable,MLB,Warm,2015-08-19 15:40:00,Bottom,Yes
8,MLB: Who will WIN this matchup?,86.6,unselectable,MLB,Warm,2015-08-19 19:10:00,Top,No
